timestamp,ax,ay,az,gx,gy,gz
54.98,0.082,0.165,1.036,-7.869,-5.506,-3.673
55.0,0.109,-0.15,0.983,-3.128,-9.814,-6.861
55.02,0.104,0.085,0.919,8.488,-4.031,2.76
55.04,-0.059,-0.052,1.169,4.761,-6.48,-3.895
55.06,-0.05,-0.1,1.026,-0.82,-6.598,7.756
55.08,-0.11,0.054,1.138,-9.083,-4.804,-8.631
55.1,0.093,-0.022,0.846,2.567,2.141,-8.619
55.12,-0.192,-0.138,0.995,-8.217,-7.353,8.344
55.14,-0.05,0.121,1.091,-4.295,-5.318,4.673
55.16,-0.167,-0.16,0.908,-2.073,-8.807,-5.13
55.18,-0.152,-0.022,1.087,-3.141,0.323,-7.43
55.2,-0.187,-0.046,0.99,3.832,-0.419,-7.563
55.22,-0.008,-0.115,1.056,8.426,-2.013,-2.682
55.24,-0.066,0.172,1.019,2.456,5.859,5.873
55.26,-0.09,-0.018,0.832,9.633,-0.542,0.378
55.28,-0.11,0.107,1.189,9.126,4.435,9.757
55.3,0.026,0.153,0.914,3.755,6.031,-5.391
55.32,0.161,0.07,1.09,-4.3,5.91,-5.933
55.34,0.009,0.004,0.859,-6.173,-4.227,-3.816
55.36,0.018,-0.152,1.008,-8.795,-1.703,3.985
55.38,0.009,-0.118,1.129,-7.6,2.019,-1.299
55.4,0.034,-0.081,1.011,8.044,-9.651,6.129
55.42,-0.17,0.02,0.95,-2.501,5.38,-0.235
55.44,-0.175,-0.186,1.1,4.083,-5.251,3.113
55.46,0.051,-0.169,0.835,0.539,-2.207,2.441
55.48,0.119,0.123,1.192,2.98,-2.572,-0.884
55.5,0.024,0.025,0.929,2.858,8.345,0.59
55.52,0.127,0.026,1.174,-4.369,5.153,6.286
55.54,0.014,0.12,0.807,-3.792,-0.027,6.779
55.56,0.089,0.061,0.959,4.481,-9.878,1.98
55.58,0.117,-0.012,0.978,0.615,-0.927,5.241
55.6,-0.115,-0.092,1.159,7.487,1.154,8.48
55.62,-0.112,-0.157,1.167,-8.547,-3.501,7.272
55.64,0.053,-0.064,1.136,-4.525,0.986,-9.963
55.66,-0.051,-0.122,0.866,2.18,-3.17,8.946
55.68,-0.09,-0.177,1.195,-0.384,3.223,5.609
55.7,0.14,-0.014,1.155,5.366,-7.581,-1.455
55.72,-0.006,0.0,1.195,4.484,-0.227,4.048
55.74,0.005,-0.062,1.026,6.521,-9.547,-7.816
55.76,0.015,0.04,0.919,-1.291,7.404,2.396
55.78,0.075,-0.014,1.148,-6.617,-3.071,-8.861
55.8,0.059,0.14,1.062,5.442,6.405,6.604
55.82,-0.072,-0.07,1.035,4.51,-5.237,8.332
55.84,0.033,-0.173,0.901,-3.118,0.201,9.566
55.86,0.085,0.183,0.872,-5.128,7.696,-0.872
55.88,-0.023,0.044,1.101,0.353,-2.628,8.318
55.9,0.061,0.095,0.81,3.179,6.207,1.276
55.92,-0.121,-0.111,1.028,8.39,5.608,-6.162
55.94,0.126,-0.037,1.112,0.695,-0.008,-3.545
55.96,0.047,0.147,0.868,-5.898,-8.22,-1.103
55.98,-0.002,0.109,1.096,4.962,7.805,0.539
56.0,-0.155,0.165,1.001,8.632,5.636,-0.239
56.02,0.062,-0.03,0.869,2.163,-3.36,0.95
56.04,-0.149,0.059,0.903,7.965,4.884,-8.3
56.06,-0.072,0.085,1.095,8.483,5.778,-6.573
56.08,0.064,0.12,1.178,-3.618,-1.476,-1.858
56.1,0.074,-0.113,0.818,-6.92,7.741,1.02
56.12,-0.161,-0.117,1.102,0.204,5.025,-8.568
56.14,-0.027,0.092,0.942,1.797,-0.901,-0.049
56.16,0.173,-0.023,0.892,-3.978,-6.84,-2.142
56.18,-0.023,0.086,0.978,-5.061,2.545,0.607
56.2,-0.171,-0.189,0.909,4.969,0.155,4.743
56.22,-0.052,-0.13,1.199,-9.469,-9.58,-4.182
56.24,-0.163,-0.091,1.048,0.651,-1.945,-6.031
56.26,0.112,-0.067,1.094,-0.017,-3.177,4.678
56.28,0.009,0.134,0.811,-2.535,4.041,9.695
56.3,0.162,-0.165,1.191,5.408,-2.492,5.346
56.32,-0.161,0.033,1.188,-2.452,6.04,-7.278
56.34,0.103,0.046,0.821,0.038,-2.507,0.238
56.36,-0.113,0.195,1.18,-6.831,3.17,0.276
56.38,0.12,-0.098,1.097,-0.767,-1.341,7.533
56.4,-0.056,0.175,1.075,-9.155,-9.624,2.343
56.42,-0.001,0.033,0.852,-7.466,-4.337,-8.424
56.44,0.168,0.112,1.166,-9.978,-8.146,-4.277
56.46,0.093,-0.068,1.043,-9.009,8.613,-2.029
56.48,-0.196,-0.089,0.942,4.062,1.166,7.369
56.5,-0.071,0.075,1.055,-4.318,-8.485,7.451
56.52,-0.127,0.07,1.118,9.326,6.45,2.675
56.54,0.187,-0.021,1.163,7.84,7.875,1.003
56.56,-0.053,-0.071,1.066,2.202,-7.783,4.781
56.58,0.179,-0.003,0.86,3.147,-1.495,-0.173
56.6,-0.066,0.154,1.004,9.045,-6.094,-1.419
56.62,-0.132,-0.006,1.197,2.619,2.463,-6.831
56.64,-0.064,-0.158,0.849,-2.558,-9.006,-8.892
56.66,-0.077,-0.023,1.142,7.923,1.8,-8.485
56.68,0.138,0.14,1.092,-3.01,4.889,1.734
56.7,-0.029,-0.058,0.942,1.402,-0.271,-2.62
56.72,-0.182,0.012,0.992,-9.783,3.608,5.195
56.74,0.134,0.055,0.962,5.695,-7.653,8.258
56.76,-0.171,-0.011,1.036,8.82,-2.054,-0.664
56.78,-0.032,0.196,1.19,9.666,9.277,0.956
56.8,-0.023,-0.055,1.195,1.144,-3.895,-3.902
56.82,-0.113,0.023,0.95,7.57,0.306,-0.3
56.84,0.079,-0.084,1.186,-8.91,1.846,-6.041
56.86,-0.138,-0.003,1.192,3.12,-0.026,-1.891
56.88,0.1,-0.049,0.917,3.916,8.166,-6.109
56.9,-0.144,0.096,1.169,-1.432,-6.991,-2.714
56.92,-0.005,-0.026,1.017,1.317,-8.529,4.264
56.94,0.041,-0.024,0.828,3.828,1.275,7.026
56.96,-0.078,0.074,1.078,-0.472,-6.516,4.698
56.98,-0.064,0.07,1.054,4.274,-4.582,-3.633
57.0,0.081,-0.101,0.803,0.917,-7.68,-0.857
57.02,-0.093,0.191,0.963,2.428,-0.308,1.393
57.04,-0.03,-0.01,0.883,-2.963,2.33,3.203
57.06,-0.005,-0.181,1.003,7.156,5.507,2.838
57.08,0.059,-0.174,0.865,7.955,-6.912,-8.967
57.1,0.091,0.185,1.068,3.2,8.123,5.871
57.12,1.781,1.862,0.353,102.517,123.168,-124.56
57.14,0.037,0.114,1.186,3.521,-3.308,4.913
57.16,-0.011,-0.19,1.163,8.835,-4.445,-1.315
57.18,0.07,-0.113,0.884,7.816,-2.491,2.134
57.2,0.147,0.06,0.813,0.529,6.07,-5.57
57.22,0.092,-0.123,1.191,-5.177,1.086,7.652
57.24,-0.046,-0.116,0.944,0.046,1.488,-4.828
57.26,0.018,-0.178,1.178,-9.644,9.357,-6.531
57.28,-0.025,0.041,0.944,-5.334,5.746,7.56
57.3,0.135,-0.093,0.844,0.127,-1.704,4.287
57.32,0.12,0.024,0.907,-1.025,1.487,-4.388
57.34,-0.054,-0.046,1.025,0.927,4.026,-9.528
57.36,-0.093,-0.179,0.903,7.81,8.782,-9.964
57.38,-0.026,-0.186,0.907,-9.367,7.138,-9.47
57.4,0.165,-0.197,1.108,7.425,-1.438,1.275
57.42,-0.197,-0.074,1.149,6.873,-6.916,-8.258
57.44,-0.102,0.16,1.194,1.019,-7.638,-5.224
57.46,0.127,-0.167,0.936,-7.033,5.431,-7.065
57.48,-0.193,-0.137,1.135,0.306,-9.994,5.427
57.5,0.192,-0.157,1.138,-3.186,-7.504,-1.134
57.52,-0.061,0.181,1.08,-0.311,1.281,-5.314
57.54,0.007,-0.129,1.052,8.925,-8.04,9.906
57.56,-0.088,-0.105,0.864,9.483,2.532,9.156
57.58,0.153,-0.053,1.143,1.758,-6.973,-4.679
57.6,0.086,0.194,0.831,-1.052,3.506,8.916
57.62,0.055,0.074,0.956,-8.578,-3.744,3.943
57.64,0.193,-0.137,1.026,-6.314,-0.219,-5.701
57.66,-0.141,0.173,1.14,-5.951,3.717,-6.165
57.68,0.088,-0.2,1.052,-5.469,7.235,9.56
57.7,0.074,-0.076,1.123,6.806,-8.068,2.585
57.72,-0.196,0.195,0.802,9.634,-6.984,-6.376
57.74,-0.098,0.192,1.124,8.55,9.972,-2.819
57.76,0.069,-0.132,1.125,5.926,9.136,-1.029
57.78,-0.098,0.027,0.801,-3.706,-8.033,-9.895
57.8,-0.066,-0.14,0.926,-9.275,2.473,0.295
57.82,-0.115,-0.111,1.011,1.787,-0.148,7.346
57.84,0.032,0.019,1.17,-7.988,6.712,-1.322
57.86,-0.192,0.042,0.863,-8.587,-8.098,3.743
57.88,-0.019,-0.029,0.813,-9.8,-6.261,7.348
57.9,-0.035,0.098,0.924,-7.571,0.49,8.492
57.92,0.107,-0.156,1.161,-3.89,6.955,-3.411
57.94,0.1,0.145,0.961,5.812,-6.594,-6.241
57.96,0.048,-0.15,0.997,2.686,7.249,-1.058
57.98,-0.009,-0.067,1.183,5.306,-3.045,-0.955
58.0,-0.031,0.197,0.985,-2.904,8.48,7.105
58.02,-0.139,-0.103,1.032,4.446,0.497,-3.922
58.04,-0.07,-0.072,1.016,9.751,2.015,3.851
58.06,-0.191,0.079,0.968,4.605,-8.245,-9.877
58.08,0.148,-0.187,1.178,-3.79,0.895,-6.841
58.1,-0.035,0.044,0.887,-2.543,1.409,-0.6
58.12,-0.046,-0.077,0.915,1.144,1.48,0.549
58.14,0.107,-0.123,0.995,-9.003,2.25,3.275
58.16,0.001,0.093,0.915,2.363,-2.422,0.295
58.18,0.189,-0.013,0.951,2.428,-3.887,4.062
58.2,-0.021,0.05,0.83,-9.884,-8.396,4.356
58.22,0.144,-0.163,0.861,3.587,-8.043,5.663
58.24,0.152,-0.197,1.16,-3.993,4.325,-2.764
58.26,-0.026,0.073,0.84,-8.94,1.052,2.579
58.28,0.168,-0.005,0.874,-9.526,2.357,-7.256
58.3,0.143,0.108,0.804,2.017,-4.467,-6.416
58.32,-0.036,0.077,1.196,8.377,-7.838,7.253
58.34,0.118,-0.026,0.897,-1.283,5.806,6.955
58.36,-0.107,0.037,1.014,1.139,5.387,-1.417
58.38,-0.088,-0.139,1.178,-3.122,0.188,5.654
58.4,-0.067,-0.041,1.01,-9.349,2.678,9.671
58.42,-0.05,-0.093,1.039,-0.7,3.734,3.477
58.44,-0.188,-0.151,0.844,9.111,-4.908,-5.614
58.46,-0.137,-0.086,0.95,7.559,-3.187,-4.474
58.48,0.098,0.044,0.933,-4.71,6.114,-7.746
58.5,-0.012,0.038,0.951,7.43,7.694,-3.066
58.52,-0.1,-0.172,0.998,-9.744,3.421,0.488
58.54,-0.035,0.009,0.889,3.872,1.566,4.368
58.56,0.191,0.149,1.028,-0.237,4.181,3.932
58.58,0.178,0.005,0.98,7.055,7.799,-3.625
58.6,0.136,0.141,1.081,-6.986,1.764,7.308
58.62,-0.027,0.082,1.055,8.185,-5.708,-6.177
58.64,-0.003,0.152,1.083,-1.626,9.428,-0.858
58.66,-0.03,-0.151,1.17,-7.175,-5.523,-3.605
58.68,0.18,0.194,0.946,-8.786,-2.158,-7.61
58.7,0.136,0.057,1.031,-7.319,-2.333,-9.717
58.72,-0.19,-0.027,1.109,7.111,-3.299,-4.688
58.74,0.169,-0.021,0.889,-9.947,-1.792,-8.363
58.76,0.093,0.138,0.904,-3.657,3.132,-1.185
58.78,-0.148,0.196,0.813,1.794,5.715,-6.95
58.8,0.11,0.087,0.908,-4.04,1.239,-9.179
58.82,-0.026,-0.049,0.915,-9.167,-6.006,7.815
58.84,0.082,-0.177,0.89,-6.175,9.922,9.021
58.86,-0.054,-0.019,0.842,-1.72,1.687,3.076
58.88,-0.195,0.067,1.063,-0.642,2.208,-6.797
58.9,0.032,0.041,0.988,4.123,-2.57,2.641
58.92,-0.179,-0.071,1.172,-8.401,9.312,3.296
58.94,0.069,0.13,0.898,6.054,1.814,3.958
58.96,-0.166,-0.098,1.163,3.093,-5.178,2.329
58.98,-0.073,0.015,1.196,-1.773,-5.548,-5.215
59.0,0.054,0.115,0.931,2.176,-4.895,2.729
59.02,0.165,0.165,1.165,-8.143,-5.147,8.467
59.04,0.092,-0.051,1.054,2.367,3.303,-4.444
59.06,-0.037,-0.185,0.87,-5.548,-1.567,3.505
59.08,-0.175,0.008,1.1,8.571,-4.232,-2.755
59.1,-0.097,-0.052,1.112,4.987,0.167,7.998
59.12,-0.018,-0.049,1.117,0.307,3.092,3.921
59.14,-0.157,0.024,0.939,8.419,-3.678,3.169
59.16,-0.03,-0.186,1.184,1.857,-5.305,7.49
59.18,-0.111,0.132,1.074,7.421,9.478,-8.307
59.2,0.094,0.063,0.903,-8.219,-1.164,6.649
59.22,-0.119,-0.136,0.821,1.12,-6.667,7.87
59.24,-0.107,0.122,1.124,-2.527,-6.279,-2.945
59.26,0.143,-0.044,0.903,-7.698,9.203,-9.857
59.28,0.008,0.019,1.101,-9.518,8.049,6.553
59.3,-0.176,0.164,1.161,9.319,0.736,1.868
59.32,-0.077,-0.148,1.051,6.769,-2.18,-2.933
59.34,-0.034,-0.032,1.17,-9.317,1.319,5.699
59.36,0.171,0.02,0.958,-5.087,-5.098,3.298
59.38,-0.096,-0.003,0.957,3.902,4.742,-0.968
59.4,-0.06,-0.195,1.198,-9.304,2.329,9.236
59.42,0.115,0.197,0.871,8.494,1.006,5.86
59.44,0.106,-0.174,0.807,3.493,-0.872,5.418
59.46,-0.002,-0.128,1.042,5.205,8.675,-9.425
59.48,0.138,-0.049,1.159,-0.412,-7.418,-5.746
59.5,0.08,0.167,0.994,7.049,8.22,-3.236
59.52,-0.048,0.099,1.163,-1.312,6.17,2.698
59.54,0.187,-0.171,1.144,-0.226,-2.716,5.022
59.56,-0.113,-0.026,0.886,-4.171,3.68,-7.326
59.58,0.19,0.003,0.98,8.785,-1.775,1.151
59.6,-0.009,-0.017,0.813,-0.376,4.029,-2.396
59.62,0.001,-0.058,0.929,-9.243,3.074,5.462
59.64,-0.137,0.036,1.048,-7.461,-4.926,1.908
59.66,-0.142,-0.064,0.986,-0.694,-6.507,-1.109
59.68,-0.008,-0.076,1.08,-2.596,7.724,-9.108
59.7,-0.175,0.025,1.171,-4.849,-9.242,-7.275
59.72,-0.188,0.084,0.915,4.848,3.912,-1.937
59.74,-0.164,0.13,0.907,-5.722,-2.859,-7.481
59.76,0.175,0.057,0.994,2.403,6.848,0.42
59.78,0.108,-0.19,1.044,-7.483,4.857,3.717
59.8,0.161,0.053,1.198,-5.424,1.795,-3.771
59.82,0.083,-0.192,1.171,-4.653,-9.657,6.5
59.84,-0.043,-0.181,1.157,-8.269,-0.808,5.062
59.86,-0.035,0.039,1.0,3.51,-8.198,7.553
59.88,0.058,0.055,0.968,3.42,-3.59,-9.332
59.9,0.107,0.068,1.153,2.043,4.575,0.235
59.92,0.166,-0.124,1.195,-6.674,-7.938,7.828
59.94,-0.092,0.0,1.136,-3.464,0.733,-4.48
59.96,0.07,0.066,1.011,6.845,-2.749,-7.841
59.98,-0.055,-0.135,1.02,-6.033,0.329,4.685
